Z,N,symbol,energy ,, jp,
54,74,Xe,2361.8,,1,
54,74,Xe,2388.81,,3,
54,74,Xe,2416,,1,
54,74,Xe,2430.69,,1,
54,74,Xe,2462.73,,4,
54,74,Xe,2469.65,,3,
54,74,Xe,2482.51,,2,
54,74,Xe,2500.84,,6,
54,74,Xe,2509.2,,3,
54,74,Xe,2510.71,,2,
54,74,Xe,2512.9,,8,
54,74,Xe,2550.67,,2,
54,74,Xe,2553.7,,5,
54,74,Xe,2564.78,,1,
54,74,Xe,2583.27,,7,
54,74,Xe,2591.57,,1,
54,74,Xe,2595.8,,4,
54,74,Xe,2598.58,,0,
54,74,Xe,2601.2,,5,
54,74,Xe,2608.7,,3,
54,74,Xe,2633,,2,
54,74,Xe,2643.1,,4,
54,74,Xe,2645.84,,4,
54,74,Xe,2698,,6,
54,74,Xe,2718.5,,1,
54,74,Xe,2720,,6,
54,74,Xe,2724,,1,
54,74,Xe,2734.2,,5,
54,74,Xe,2747,,4,
54,74,Xe,2756.4,,2,
54,74,Xe,2776,,1,
54,74,Xe,2787.2,,8,
54,74,Xe,2819.9,,6,
54,74,Xe,2822.8,,5,
54,74,Xe,2823.3,,1,
54,74,Xe,2837.59,,2,
54,74,Xe,2837.8,,1,
54,74,Xe,2842.3,,5,
54,74,Xe,2859.51,,1,
54,74,Xe,2881.4,,5,
54,74,Xe,2908.7,,4,
54,74,Xe,2937.82,,1,
54,74,Xe,2942.1,,10,
54,74,Xe,2944.26,,4,
54,74,Xe,2974.2,,8,
54,74,Xe,2980.3,,3,
54,74,Xe,2985.4,,7,
54,74,Xe,2997.9,,5,
54,74,Xe,3026.2,,4,
54,74,Xe,3042.8,,3,
54,74,Xe,3050.8,,8,
54,74,Xe,3060.32,,1,
54,74,Xe,3099.59,,1,
54,74,Xe,3104.9,,1,
54,74,Xe,3110.5,,1,
54,74,Xe,3115,,9,
54,74,Xe,3182.2,,6,
54,74,Xe,3196.8,,10,
54,74,Xe,3204,,1,
54,74,Xe,3208,,9,
54,74,Xe,3215.5,,6,
54,74,Xe,3298.7,,5,
54,74,Xe,3312,,1,
54,74,Xe,3364.6,,10,
54,74,Xe,3406.61,,1,
54,74,Xe,3412.8,,9,
54,74,Xe,3463,,1,
54,74,Xe,3524.1,,1,
54,74,Xe,3530,,3,
54,74,Xe,3533.6,,9,
54,74,Xe,3566.1,,1,
54,74,Xe,3593.5,,10,
54,74,Xe,3707.7,,10,
54,74,Xe,3760.8,,1,
54,74,Xe,3809.4,,12,
54,74,Xe,3865.1,,1,
54,74,Xe,3883,,11,
54,74,Xe,3883.9,,11,
54,74,Xe,3920.1,,1,
54,74,Xe,3991.3,,11,
54,74,Xe,4014,,10,
54,74,Xe,4067.5,,11,
54,74,Xe,4078.2,,11,
54,74,Xe,4088.4,,12,
54,74,Xe,4251,,12,
54,74,Xe,4445.4,,12,
54,74,Xe,4493.2,,12,
54,74,Xe,4550,,13,
54,74,Xe,4618.1,,14,
54,74,Xe,4751.7,,13,
54,74,Xe,4804.7,,13,
54,74,Xe,4808.8,,13,
54,74,Xe,4869.7,,14,
54,74,Xe,4910.7,,13,
54,74,Xe,5097,,14,
54,74,Xe,5233,,12,
54,74,Xe,5288.1,,16,
54,74,Xe,5335.7,,15,
54,74,Xe,5460.8,,14,
54,74,Xe,5492.2,,15,
54,74,Xe,5573.3,,16,
54,74,Xe,5658.3,,15,
54,74,Xe,5680.4,,16,
54,74,Xe,5713.1,,15,
54,74,Xe,5967.7,,16,
54,74,Xe,6076.7,,17,
54,74,Xe,6118.2,,16,
54,74,Xe,6186.9,,18,
54,74,Xe,6248.8,,16,
54,74,Xe,6606.2,,18,
54,74,Xe,6646.2,,17,
54,74,Xe,7016.3,,19,
54,74,Xe,7228.7,,18,
54,74,Xe,7256.8,,20,
54,74,Xe,7711.1,,20,
54,74,Xe,8010.9,,21,
54,74,Xe,8893.1,,22,
54,75,Xe,0,,0.5,1
54,75,Xe,39.5774,,1.5,3
54,75,Xe,236.14,,5.5,11
54,75,Xe,274.29,,4.5,9
54,75,Xe,318.1787,,1.5,3
54,75,Xe,321.711,,2.5,5
54,75,Xe,411.4959,,0.5,1
54,75,Xe,442.2,,2.5,5
54,75,Xe,518.7,,3.5,7
54,75,Xe,525.26,,2.5,5
54,75,Xe,572.68,,2.5,5
54,75,Xe,588.533,,1.5,3
54,75,Xe,665.43,,3.5,7
54,75,Xe,692.96,,0.5,1
54,75,Xe,771.17,,6.5,13
54,75,Xe,822.16,,4.5,9
54,75,Xe,823,,2.5,5
54,75,Xe,823.29,,7.5,15
54,75,Xe,868.06,,3.5,7
54,75,Xe,904.318,,1.5,3
54,75,Xe,908.63,,4.5,9
54,75,Xe,946.028,,0.5,1
54,75,Xe,995.7,,0.5,1
54,75,Xe,1022.3,,3.5,7
54,75,Xe,1032.02,,6.5,13
54,75,Xe,1059.58,,4.5,9
54,75,Xe,1089.48,,5.5,11
54,75,Xe,1194.6,,4.5,9
54,75,Xe,1197.11,,2.5,5
54,75,Xe,1229.9,,3.5,7
54,75,Xe,1239,,0.5,1
54,75,Xe,1241.2,,0.5,1
54,75,Xe,1336.12,,5.5,11
54,75,Xe,1395.57,,7.5,15
54,75,Xe,1414.27,,6.5,13
54,75,Xe,1430.28,,6.5,13
54,75,Xe,1497.1,,5.5,11
54,75,Xe,1507.19,,8.5,17
54,75,Xe,1539.4,,7.5,15
54,75,Xe,1570,,0.5,1
54,75,Xe,1576,,9.5,19
54,75,Xe,1748.7,,4.5,9
54,75,Xe,1755.3,,3.5,7
54,75,Xe,1762.28,,7.5,15
54,75,Xe,1816.06,,8.5,17
54,75,Xe,1884,,0.5,1
54,75,Xe,1888.5,,4.5,9
54,75,Xe,1972.3,,8.5,17
54,75,Xe,2036.3,,6.5,13
54,75,Xe,2048.2,,7.5,15
54,75,Xe,2064.7,,8.5,17
54,75,Xe,2172.2,,7.5,15
54,75,Xe,2180,,9.5,19
54,75,Xe,2186,,0.5,1
54,75,Xe,2289,,0.5,1
54,75,Xe,2293.1,,10.5,21
54,75,Xe,2343,,0.5,1
54,75,Xe,2355,,0.5,1
54,75,Xe,2383,,0.5,1
54,75,Xe,2394,,0.5,1
54,75,Xe,2425.1,,0.5,1
54,75,Xe,2433.5,,9.5,19
54,75,Xe,2446.3,,11.5,23
54,75,Xe,2499,,0.5,1
54,75,Xe,2554,,0.5,1
54,75,Xe,2586.2,,9.5,19
54,75,Xe,2592,,0.5,1
54,75,Xe,2674,,0.5,1
54,75,Xe,2724,,0.5,1
54,75,Xe,2744,,0.5,1
54,75,Xe,2767,,0.5,1
54,75,Xe,2776,,0.5,1
54,75,Xe,2793,,0.5,1
54,75,Xe,2854,,0.5,1
54,75,Xe,2917,,0.5,1
54,75,Xe,2972,,0.5,1
54,75,Xe,3015,,0.5,1
54,75,Xe,3023,,0.5,1
54,75,Xe,3215,,0.5,1
54,75,Xe,3783.1,,0.5,1
54,75,Xe,3805.1,,0.5,1
54,75,Xe,3829.1,,0.5,1
54,76,Xe,0,,0,
54,76,Xe,536.068,,2,
54,76,Xe,1122.112,,2,
54,76,Xe,1204.614,,4,
54,76,Xe,1632.58,,3,
54,76,Xe,1793.52,,0,
54,76,Xe,1808.166,,4,
54,76,Xe,1944.14,,6,
54,76,Xe,2017.06,,0,
54,76,Xe,2059.6,,5,
54,76,Xe,2081.96,,4,
54,76,Xe,2103.41,,4,
54,76,Xe,2150.191,,2,
54,76,Xe,2171.632,,4,
54,76,Xe,2296.09,,1,
54,76,Xe,2307.79,,1,
54,76,Xe,2310.02,,5,
54,76,Xe,2345.95,,6,
54,76,Xe,2362.073,,5,
54,76,Xe,2375.21,,7,
54,76,Xe,2427.18,,4,
54,76,Xe,2442.04,,6,
54,76,Xe,2502.207,,1,
54,76,Xe,2659.35,,7,
54,76,Xe,2692.55,,4,
54,76,Xe,2696.95,,8,
54,76,Xe,2762.6,,1,
54,76,Xe,2811.92,,4,
54,76,Xe,2841.58,,8,
54,76,Xe,2886,,1,
54,76,Xe,2931.42,,8,
54,76,Xe,2972.41,,10,
54,76,Xe,2978.5,,1,
54,76,Xe,3071.49,,9,
54,76,Xe,3230,,2,
54,76,Xe,3277.56,,9,
54,76,Xe,3461.23,,10,
54,76,Xe,3542.17,,10,
54,76,Xe,3693.27,,12,
54,76,Xe,3893.35,,11,
54,76,Xe,3977.3,,1,
54,76,Xe,4217.2,,12,
54,76,Xe,4347.06,,12,
54,76,Xe,4540.13,,13,
54,76,Xe,4590.5,,14,
54,76,Xe,4942.66,,14,
54,76,Xe,4971.6,,15,
54,76,Xe,5070,,14,
54,76,Xe,5587.7,,16,
54,76,Xe,5604.8,,16,
54,76,Xe,5953.1,,17,
56,74,Ba,0,,0,
56,74,Ba,357.38,,2,
56,74,Ba,901.85,,4,
56,74,Ba,908.02,,2,
56,74,Ba,1179.5,,0,
56,74,Ba,1361.06,,3,
56,74,Ba,1477.53,,4,
56,74,Ba,1557.55,,2,
56,74,Ba,1592.84,,6,
56,74,Ba,1844.65,,4,
56,74,Ba,1882.97,,2,
56,74,Ba,1918.6,,3,
56,74,Ba,1948,,3,
56,74,Ba,2012.57,,5,
56,74,Ba,2053.7,,3,
56,74,Ba,2079.18,,3,
56,74,Ba,2101.16,,6,
56,74,Ba,2168.39,,5,
56,74,Ba,2248.17,,3,
56,74,Ba,2317.99,,3,
56,74,Ba,2346.87,,3,
56,74,Ba,2395.05,,8,
56,74,Ba,2475.12,,8,
56,74,Ba,2568.17,,7,
56,74,Ba,2645.76,,3,
56,74,Ba,2733.7,,1,
56,74,Ba,2784,,3,
56,74,Ba,2799.79,,8,
56,74,Ba,2891.2,,1,
56,74,Ba,2928.86,,8,
56,74,Ba,3066.92,,9,
56,74,Ba,3259.85,,10,
56,74,Ba,3422.85,,10,
56,74,Ba,3434.94,,10,
56,74,Ba,3602.52,,10,
56,74,Ba,3658.9,,11,
56,74,Ba,3660.02,,2,
56,74,Ba,3704.7,,2,
56,74,Ba,3789.7,,10,
56,74,Ba,3989.6,,12,
56,74,Ba,4077.9,,12,
56,74,Ba,4222.3,,12,
56,74,Ba,4256.1,,12,
56,74,Ba,4354,,13,
56,74,Ba,4783.3,,14,
56,74,Ba,4879.3,,14,
56,74,Ba,4885.3,,14,
56,74,Ba,5155.4,,15,
56,74,Ba,5679.5,,16,
56,74,Ba,5730.1,,16,
56,74,Ba,5766.6,,16,
56,74,Ba,6037.2,,17,
56,74,Ba,6757.4,,18,
54,77,Xe,0,,1.5,3
54,77,Xe,80.1854,,0.5,1
54,77,Xe,163.93,,5.5,11
54,77,Xe,341.144,,4.5,9
54,77,Xe,364.49,,2.5,5
54,77,Xe,404.815,,1.5,3
54,77,Xe,565.19,,0.5,1
54,77,Xe,636.99,,3.5,7
54,77,Xe,666.934,,3.5,7
54,77,Xe,699.9,,1.5,3
54,77,Xe,722.909,,2.5,5
54,77,Xe,805.93,,7.5,15
54,77,Xe,971.22,,4.5,9
54,77,Xe,973.11,,3.5,7
54,77,Xe,1034.32,,2.5,5
54,77,Xe,1045.55,,6.5,13
54,77,Xe,1113.28,,4.5,9
54,77,Xe,1156.55,,5.5,11
54,77,Xe,1191.15,,5.5,11
54,77,Xe,1320.25,,6.5,13
54,77,Xe,1397.34,,5.5,11
54,77,Xe,1456.29,,4.5,9
54,77,Xe,1584.18,,6.5,13
54,77,Xe,1600.6,,8.5,17
54,77,Xe,1616.3,,9.5,19
54,77,Xe,1641.42,,5.5,11
54,77,Xe,1654.22,,6.5,13
54,77,Xe,1721.91,,5.5,11
54,77,Xe,1805.3,,9.5,19
54,77,Xe,1860.7,,8.5,17
54,77,Xe,1997.8,,8.5,17
54,77,Xe,2089.5,,9.5,19
54,77,Xe,2194.3,,11.5,23
54,77,Xe,2249.3,,10.5,21
54,77,Xe,2297.1,,7.5,15
54,78,Xe,0,,0,
54,78,Xe,667.715,,2,
54,78,Xe,1297.912,,2,
54,78,Xe,1440.323,,4,
54,78,Xe,1803.714,,3,
54,78,Xe,1850,,2,
54,78,Xe,1963.01,,4,
54,78,Xe,1985.641,,2,
54,78,Xe,2040.31,,5,
54,78,Xe,2110.28,,4,
54,78,Xe,2111.88,,6,
54,78,Xe,2167.09,,5,
54,78,Xe,2168.8,,1,
54,78,Xe,2187.4,,2,
54,78,Xe,2214.01,,7,
54,78,Xe,2303.42,,6,
54,78,Xe,2350.64,,5,
54,78,Xe,2353.1,,4,
54,78,Xe,2394.92,,4,
54,78,Xe,2424.77,,3,
54,78,Xe,2468.78,,3,
54,78,Xe,2490,,2,
54,78,Xe,2512.2,,4,
54,78,Xe,2555.61,,2,
54,78,Xe,2583.77,,5,
54,78,Xe,2588.69,,4,
54,78,Xe,2613.45,,5,
54,78,Xe,2650.3,,7,
54,78,Xe,2669.99,,3,
54,78,Xe,2714.4,,1,
54,78,Xe,2752.21,,10,
54,78,Xe,2754.43,,4,
54,78,Xe,2828,,7,
54,78,Xe,2838.85,,5,
54,78,Xe,2840.1,,4,
54,78,Xe,2890.69,,4,
54,78,Xe,2916.85,,2,
54,78,Xe,2958.76,,2,
54,78,Xe,2960.3,,7,
54,78,Xe,3058.14,,3,
54,78,Xe,3076.43,,3,
54,78,Xe,3084.4,,3,
54,78,Xe,3112.08,,3,
54,78,Xe,3121.93,,4,
54,78,Xe,3155.66,,3,
54,78,Xe,3180.7,,3,
54,78,Xe,3192.81,,3,
54,78,Xe,3213.97,,3,
54,78,Xe,3226.71,,3,
54,78,Xe,3237.2,,3,
54,78,Xe,3260.9,,3,
54,78,Xe,3320.4,,3,
54,78,Xe,3353.3,,4,
54,78,Xe,3385.2,,3,
54,78,Xe,4094.5,,3,
55,78,Cs,0,,3.5,7
55,78,Cs,80.9979,,2.5,5
55,78,Cs,160.6121,,2.5,5
55,78,Cs,383.8491,,1.5,3
55,78,Cs,437.0113,,0.5,1
55,78,Cs,632.56,,5.5,11
55,78,Cs,640.4,,1.5,3
55,78,Cs,705.57,,4.5,9
55,78,Cs,767.68,,4.5,9
55,78,Cs,819.06,,2.5,5
55,78,Cs,871.86,,3.5,7
55,78,Cs,916.09,,2.5,5
55,78,Cs,1071.1,,5.5,11
55,78,Cs,1089.25,,1.5,3
55,78,Cs,1172.69,,1.5,3
55,78,Cs,1429.9,,7.5,15
55,78,Cs,1603.9,,7.5,15
55,78,Cs,1674.65,,2.5,5
55,78,Cs,1744.8,,7.5,15
55,78,Cs,1880.6,,1.5,3
55,78,Cs,1923,,9.5,19
55,78,Cs,1951.5,,8.5,17
55,78,Cs,2035.6,,1.5,3
55,78,Cs,2156.2,,2.5,5
55,78,Cs,2295.1,,9.5,19
55,78,Cs,2321,,2.5,5
55,78,Cs,2415,,2.5,5
55,78,Cs,2438,,2.5,5
55,78,Cs,2462,,2.5,5
55,78,Cs,2528.3,,10.5,21
55,78,Cs,2643.4,,11.5,23
55,78,Cs,2645,,2.5,5
55,78,Cs,2672,,2.5,5
55,78,Cs,2722,,2.5,5
55,78,Cs,2744,,2.5,5
55,78,Cs,2759,,2.5,5
55,78,Cs,2815,,2.5,5
55,78,Cs,2834.2,,12.5,25
55,78,Cs,2858,,2.5,5
55,78,Cs,2873,,2.5,5
55,78,Cs,2909,,2.5,5
55,78,Cs,2944,,2.5,5
55,78,Cs,3039,,2.5,5
55,78,Cs,3296,,2.5,5
55,78,Cs,3322,,2.5,5
55,78,Cs,3422,,2.5,5
55,78,Cs,3517,,2.5,5
55,78,Cs,3526,,2.5,5
55,78,Cs,3672,,2.5,5
56,78,Ba,0,,0,
56,78,Ba,604.7223,,2,
56,78,Ba,1167.968,,2,
56,78,Ba,1400.59,,4,
56,78,Ba,1643.336,,3,
56,78,Ba,1760.555,,0,
56,78,Ba,1969.921,,4,
56,78,Ba,1986.35,,5,
56,78,Ba,2029.242,,2,
56,78,Ba,2088.288,,2,
56,78,Ba,2118.195,,4,
56,78,Ba,2159.683,,0,
56,78,Ba,2164.62,,4,
56,78,Ba,2211.3,,6,
56,78,Ba,2254.95,,3,
56,78,Ba,2271.57,,7,
56,78,Ba,2279.87,,2,
56,78,Ba,2285.34,,5,
56,78,Ba,2299.7,,6,
56,78,Ba,2311,,1,
56,78,Ba,2334.76,,1,
56,78,Ba,2336.82,,0,
56,78,Ba,2371.02,,2,
56,78,Ba,2377.1,,6,
56,78,Ba,2379.112,,0,
56,78,Ba,2464.28,,2,
56,78,Ba,2469.58,,5,
56,78,Ba,2479,,4,
56,78,Ba,2480.34,,2,
56,78,Ba,2488.434,,0,
56,78,Ba,2506.26,,4,
56,78,Ba,2531.31,,5,
56,78,Ba,2536.91,,0,
56,78,Ba,2564.712,,1,
56,78,Ba,2570.87,,1,
56,78,Ba,2574.31,,2,
56,78,Ba,2599.88,,2,
56,78,Ba,2656.23,,2,
56,78,Ba,2661.88,,3,
56,78,Ba,2677.76,,3,
56,78,Ba,2696.58,,1,
56,78,Ba,2729.23,,1,
56,78,Ba,2747.965,,2,
56,78,Ba,2758.9,,1,
56,78,Ba,2760.74,,1,
56,78,Ba,2773.73,,3,
56,78,Ba,2806,,1,
56,78,Ba,2823.72,,1,
56,78,Ba,2828.5,,1,
56,78,Ba,2835.9,,8,
56,78,Ba,2851.26,,2,
56,78,Ba,2874,,0,
56,78,Ba,2876.89,,3,
56,78,Ba,2887.04,,1,
56,78,Ba,2917.61,,2,
56,78,Ba,2925.99,,3,
56,78,Ba,2938.93,,1,
56,78,Ba,2943.9,,2,
56,78,Ba,2950.56,,3,
56,78,Ba,2957.2,,10,
56,78,Ba,2996,,0,
56,78,Ba,3004.41,,1,
56,78,Ba,3011,,1,
56,78,Ba,3027.38,,1,
56,78,Ba,3061.29,,2,
56,78,Ba,3068.85,,1,
56,78,Ba,3074.72,,2,
56,78,Ba,3079,,4,
56,78,Ba,3086.65,,1,
56,78,Ba,3160.07,,1,
56,78,Ba,3181,,0,
56,78,Ba,3216.3,,1,
56,78,Ba,3240.5,,9,
56,78,Ba,3245.88,,1,
56,78,Ba,3262,,2,
56,78,Ba,3272.1,,1,
56,78,Ba,3314.56,,2,
56,78,Ba,3327.25,,1,
56,78,Ba,3343,,1,
56,78,Ba,3368.97,,1,
56,78,Ba,3371.79,,2,
56,78,Ba,3408.72,,1,
56,78,Ba,3432.15,,1,
56,78,Ba,3443.39,,2,
56,78,Ba,3450.27,,1,
56,78,Ba,3451,,1,
56,78,Ba,3471.1,,2,
56,78,Ba,3499.68,,1,
56,78,Ba,3501,,0,
56,78,Ba,3548.5,,1,
56,78,Ba,3560,,1,
56,78,Ba,3589,,1,
56,78,Ba,3617,,1,
56,78,Ba,3618,,0,
56,78,Ba,3652.1,,1,
56,78,Ba,3684.2,,2,
56,78,Ba,3705,,1,
56,78,Ba,3783,,1,
56,78,Ba,3836,,1,
56,78,Ba,3853.8,,2,
56,78,Ba,3980,,1,
56,78,Ba,3992,,1,
56,79,Ba,0,,1.5,3
56,79,Ba,220.968,,0.5,1
56,79,Ba,268.218,,5.5,11
56,79,Ba,480.532,,2.5,5
56,79,Ba,587.827,,1.5,3
56,79,Ba,714.2,,3.5,7
56,79,Ba,855.012,,1.5,3
56,79,Ba,874.518,,3.5,7
56,79,Ba,910.29,,0.5,1
56,79,Ba,950.5,,7.5,15
56,79,Ba,979.965,,1.5,3
56,79,Ba,1213.73,,1.5,3
56,79,Ba,1225.86,,1.5,3
56,79,Ba,1238.41,,2.5,5
56,79,Ba,1298.54,,0.5,1
56,79,Ba,1446.41,,3.5,7
56,79,Ba,1557.35,,2.5,5
56,79,Ba,1584.52,,1.5,3
56,79,Ba,1609.31,,0.5,1
56,79,Ba,1670.67,,1.5,3
56,79,Ba,1719.57,,0.5,1
56,79,Ba,1787.42,,2.5,5
56,79,Ba,1794.4,,0.5,1
56,79,Ba,1830.5,,0.5,1
56,79,Ba,1871.46,,1.5,3
56,79,Ba,1878.9,,0.5,1
56,79,Ba,1941.17,,1.5,3
56,79,Ba,1955.4,,5.5,11
56,79,Ba,1964.83,,0.5,1
56,79,Ba,1971.6,,1.5,3
56,79,Ba,1991.02,,1.5,3
56,79,Ba,1997.57,,0.5,1
56,79,Ba,2002.6,,9.5,19
56,79,Ba,2075.43,,1.5,3
56,79,Ba,2077.43,,0.5,1
56,79,Ba,2117.8,,0.5,1
56,79,Ba,2133.9,,9.5,19
56,79,Ba,2150.7,,0.5,1
56,79,Ba,2393.5,,10.5,21
56,79,Ba,2396.6,,0.5,1
56,79,Ba,2447.76,,0.5,1
56,79,Ba,2478,,2.5,5
56,79,Ba,2579.2,,0.5,1
56,79,Ba,2658.5,,0.5,1
56,79,Ba,2688,,0.5,1
56,79,Ba,2710.78,,0.5,1
56,79,Ba,2730.05,,0.5,1
56,79,Ba,2739.6,,11.5,23
56,79,Ba,2781,,0.5,1
56,79,Ba,2824.7,,11.5,23
56,79,Ba,2850,,2.5,5
56,79,Ba,2873,,0.5,1
56,79,Ba,2888.1,,0.5,1
56,79,Ba,2897.1,,0.5,1
56,79,Ba,2947,,2.5,5
56,79,Ba,3084.1,,10.5,21
56,79,Ba,3085.84,,0.5,1
56,79,Ba,3092.6,,0.5,1
56,79,Ba,3154.1,,0.5,1
56,79,Ba,3169.2,,0.5,1
56,79,Ba,3210.3,,13.5,27
56,79,Ba,3211.8,,11.5,23
56,79,Ba,3294,,0.5,1
56,79,Ba,3415.7,,12.5,25
56,79,Ba,3510.3,,0.5,1
56,79,Ba,3632.6,,0.5,1
56,79,Ba,3647.5,,14.5,29
56,79,Ba,3758.3,,13.5,27
56,79,Ba,3786,,0.5,1
56,79,Ba,3805.2,,14.5,29
56,79,Ba,4180.9,,14.5,29
56,79,Ba,4254.1,,15.5,31
56,79,Ba,4695.8,,15.5,31
56,79,Ba,4713.2,,17.5,35
56,79,Ba,4816.6,,16.5,33
56,79,Ba,5023.4,,16.5,33
56,79,Ba,5235.8,,16.5,33
56,79,Ba,5850.2,,17.5,35
57,82,La,0,,3.5,7
57,82,La,165.8577,,2.5,5
57,82,La,1209,,0.5,1
57,82,La,1219.047,,4.5,9
57,82,La,1256.797,,2.5,5
57,82,La,1381.408,,4.5,9
57,82,La,1420.3,,5.5,11
57,82,La,1420.49,,3.5,7
57,82,La,1476.489,,4.5,9
57,82,La,1536.388,,3.5,7
57,82,La,1537.69,,5.5,11
57,82,La,1558.72,,1.5,3
57,82,La,1578.163,,2.5,5
57,82,La,1683.146,,3.5,7
57,82,La,1711.66,,6.5,13
57,82,La,1716.12,,2.5,5
57,82,La,1766.428,,2.5,5
57,82,La,1780,,0.5,1
57,82,La,1800.4,,8.5,17
57,82,La,1856.62,,1.5,3
57,82,La,1920.43,,3.5,7
57,82,La,1940.83,,3.5,7
57,82,La,1950,,1.5,3
57,82,La,1962.8,,6.5,13
57,82,La,1962.84,,2.5,5
57,82,La,2032.75,,7.5,15
57,82,La,2232,,3.5,7
57,82,La,2240,,1.5,3
57,82,La,2310,,0.5,1
57,82,La,2401,,5.5,11
57,82,La,2885.9,,9.5,19
57,82,La,2918,,8.5,17
57,82,La,3061.2,,9.5,19
57,82,La,3150.3,,9.5,19
57,82,La,3175.3,,10.5,21
57,82,La,3184.3,,11.5,23
57,82,La,3247.9,,10.5,21
57,82,La,3305.6,,11.5,23
57,82,La,3364.5,,10.5,21
57,82,La,3375,,7.5,15
57,82,La,3927,,8.5,17
57,82,La,4116.2,,12.5,25
57,82,La,4252.3,,11.5,23
57,82,La,4628,,13.5,27
57,82,La,4641.2,,12.5,25
57,82,La,5217.6,,13.5,27
57,82,La,6015.9,,3.5,7
57,82,La,6114.2,,4.5,9
57,82,La,6417.4,,4.5,9
57,82,La,6758.8,,3.5,7
57,82,La,7636.2,,3.5,7
57,82,La,8582.3,,3.5,7
57,82,La,16177.8,,3.5,7
57,82,La,16808.2,,1.5,3
57,82,La,17263.9,,0.5,1
57,82,La,17482.3,,4.5,9
57,82,La,17612.3,,2.5,5
57,82,La,17752.3,,6.5,13
57,82,La,17818.8,,4.5,9
57,82,La,17869.4,,3.5,7
57,82,La,17888.3,,2.5,5
57,82,La,17957.8,,1.5,3
57,82,La,18019.3,,4.5,9
57,82,La,18120.6,,3.5,7
57,82,La,18140.4,,2.5,5
57,82,La,18293.3,,3.5,7
57,82,La,18335,,1.5,3
57,82,La,18358.9,,2.5,5
57,82,La,18363.8,,0.5,1
57,82,La,18512.7,,2.5,5
57,82,La,18624.9,,1.5,3
56,80,Ba,0,,0,
56,80,Ba,818.522,,2,
56,80,Ba,1550.987,,2,
56,80,Ba,1578.969,,0,
56,80,Ba,1866.611,,4,
56,80,Ba,2030.535,,7,
56,80,Ba,2053.892,,4,
56,80,Ba,2080.13,,2,
56,80,Ba,2128.869,,2,
56,80,Ba,2140.237,,5,
56,80,Ba,2141.38,,0,
56,80,Ba,2153.55,,1,
56,80,Ba,2207.147,,6,
56,80,Ba,2222.709,,2,
56,80,Ba,2298.69,,6,
56,80,Ba,2315.26,,0,
56,80,Ba,2356.497,,4,
56,80,Ba,2373.761,,5,
56,80,Ba,2390.817,,3,
56,80,Ba,2392.1,,1,
56,80,Ba,2399.94,,1,
56,80,Ba,2430.936,,3,
56,80,Ba,2485.13,,2,
56,80,Ba,2532.653,,3,
56,80,Ba,2544.481,,4,
56,80,Ba,2587.08,,5,
56,80,Ba,2640.8,,1,
56,80,Ba,2659.65,,3,
56,80,Ba,2661.48,,1,
56,80,Ba,2693.89,,1,
56,80,Ba,2694.43,,5,
56,80,Ba,2773.66,,2,
56,80,Ba,2779.99,,2,
56,80,Ba,2784.44,,0,
56,80,Ba,2812.02,,3,
56,80,Ba,2820.18,,2,
56,80,Ba,2840.74,,4,
56,80,Ba,2935.1,,1,
56,80,Ba,2946,,0,
56,80,Ba,2985.01,,2,
56,80,Ba,2994.19,,8,
56,80,Ba,3022.1,,1,
56,80,Ba,3044.54,,1,
56,80,Ba,3077.35,,3,
56,80,Ba,3109.59,,2,
56,80,Ba,3116.08,,2,
56,80,Ba,3178.9,,0,
56,80,Ba,3212,,0,
56,80,Ba,3347.6,,0,
56,80,Ba,3357.19,,10,
56,80,Ba,3370.07,,1,
56,80,Ba,3435,,1,
56,80,Ba,3505.5,,0,
56,80,Ba,3508.7,,4,
56,80,Ba,3526.7,,2,
56,80,Ba,3542.5,,0,
56,80,Ba,3559,,0,
56,80,Ba,3579.5,,0,
56,80,Ba,3650,,0,
56,80,Ba,3691.92,,1,
56,80,Ba,3698.5,,0,
56,80,Ba,3706.1,,1,
56,80,Ba,3768.9,,1,
56,80,Ba,3795.34,,1,
56,80,Ba,3848.5,,0,
56,80,Ba,3852.7,,1,
56,80,Ba,3863.47,,1,
56,80,Ba,3881.17,,1,
56,80,Ba,3965.51,,1,
56,80,Ba,3979.76,,1,
56,80,Ba,3992.56,,0,
56,80,Ba,4008.6,,1,
56,80,Ba,4137.07,,1,
56,80,Ba,4231.17,,1,
56,80,Ba,4366.78,,1,
56,80,Ba,4413.28,,1,
56,80,Ba,4475.18,,1,
56,80,Ba,4536.4,,1,
56,80,Ba,4601.08,,1,
56,80,Ba,4623.7,,1,
56,80,Ba,4639.7,,1,
56,80,Ba,4697.79,,1,
56,80,Ba,4767.69,,1,
56,80,Ba,4814.09,,1,
56,80,Ba,4897.8,,1,
56,80,Ba,4985,,1,
56,80,Ba,5040,,1,
56,80,Ba,5060.8,,1,
56,80,Ba,5076.9,,1,
56,80,Ba,5094.5,,1,
56,80,Ba,5135.2,,1,
56,80,Ba,5216.31,,1,
56,80,Ba,5268.4,,1,
56,80,Ba,5294.31,,1,
56,80,Ba,5337.81,,1,
56,80,Ba,5396.5,,1,
56,80,Ba,5418.4,,1,
56,80,Ba,5431.5,,1,
56,80,Ba,5444.42,,1,
56,80,Ba,5497.6,,1,
56,80,Ba,5561.1,,1,
